ID_Colegio,Institucion,Municipio,Etapa,Tipo,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5
125486000187,IED INTEGRADA ALFONSO LÓPEZ PUMAREJO,NEMOCÓN,e2,Sugerencias,Interdisciplinariedad,Aprendizaje Activo,Diagnóstico,Herramienta de Seguimiento,Jornada Única
125486000187,IED INTEGRADA ALFONSO LÓPEZ PUMAREJO,NEMOCÓN,e3,Logros,Reflexión Sistemática,Autoevaluación,Mejora de Prácticas,Fortalecimiento Docente,Comunicación Efectiva
125486000187,IED INTEGRADA ALFONSO LÓPEZ PUMAREJO,NEMOCÓN,e3,Retos,Planeación,Comunicación,Acompañamiento Docente,Comunidad Escolar,Estrategias de Mejora
125486000187,IED INTEGRADA ALFONSO LÓPEZ PUMAREJO,NEMOCÓN,e3,Sugerencias,Planeación Unificada,Mejora de Prácticas,Innovación Didáctica,Evaluación Colaborativa,Análisis de Necesidades
125486000187,IED INTEGRADA ALFONSO LÓPEZ PUMAREJO,NEMOCÓN,e4,Logros,Aprendizaje significativo,Formación Educativa,Neurociencias,Emociones,Metodologías Pedagógicas
125486000187,IED INTEGRADA ALFONSO LÓPEZ PUMAREJO,NEMOCÓN,e4,Retos,Capacitación Docente,Estrategias Pedagógicas,Implementación en el aula,Motivación Estudiantil,Gestión Emocional
125486000187,IED INTEGRADA ALFONSO LÓPEZ PUMAREJO,NEMOCÓN,e4,Sugerencias,Acompañamiento Docente,Colaboración Docente,Formación Continua,Buenas Prácticas,Desarrollo Cognitivo
125486000187,IED INTEGRADA ALFONSO LÓPEZ PUMAREJO,NEMOCÓN,e6,Logros,Reflexión,Modelo Pedagógico,Actividades Activas,Estándares Académicos,Calidad de la Educación
125486000187,IED INTEGRADA ALFONSO LÓPEZ PUMAREJO,NEMOCÓN,e6,Retos,Mejoramiento Institucional,Planeaciones Coherentes,Recursos Didácticos,Participación Familiar,Atención Personalizada
125486000187,IED INTEGRADA ALFONSO LÓPEZ PUMAREJO,NEMOCÓN,e6,Sugerencias,Acompañamiento docente,Formación contextualizada,Seguimiento de compromisos,Mejora Continua,Apoyo externo
225488000081,IED PUEBLO NUEVO,NILO,e5,Logros,Modelo Pedagógico,PEI,Sensibilización,Cambio de Prácticas,Aprendizajes Significativos
225488000081,IED PUEBLO NUEVO,NILO,e5,Retos,Diseño interdisciplinar,Trabajo Reflexivo,Implementación del Modelo,Estrategias Activas,Planeaciones 2025
225488000081,IED PUEBLO NUEVO,NILO,e5,Sugerencias,Liderazgo Participativo,Modelo Pedagógico,Equipo de Calidad,Orientador,Metas de Gestión
125489000447,IED CACIQUE ANAMAY,NIMAIMA,e5,Logros,Reflexión Directiva,Implementación Pedagógica,Trabajo en equipo,Socialización Cognitiva,Estrategias Activas
125489000447,IED CACIQUE ANAMAY,NIMAIMA,e5,Retos,Desconocimiento del PEI,Desarticulación SENA,Trabajo Reflexivo,Integración Familiar,Resistencia al Cambio
125489000447,IED CACIQUE ANAMAY,NIMAIMA,e5,Sugerencias,Socialización con padres,Modelo Pedagógico,Capacitación Docente,Retroalimentación,Ajustes Documentales
125489000447,IED CACIQUE ANAMAY,NIMAIMA,e6,Logros,Modelo Pedagógico,Estándares Académicos,Diseño Curricular,Prácticas de Enseñanza,Cambio Metodológico
125489000447,IED CACIQUE ANAMAY,NIMAIMA,e6,Retos,Comunicación asertiva,Articulación entre áreas,Planeaciones coherentes,Análisis colectivos,Modelo constructivista
125489000447,IED CACIQUE ANAMAY,NIMAIMA,e6,Sugerencias,Comunicación asertiva,Trabajo en equipo,Planeaciones de Clase,Formación docente continua,Evaluación formativa
225489000450,IED MISAEL PASTRANA BORRERO,NIMAIMA,e5,Logros,Reflexión Directiva,Cambio de Prácticas,Implementación Pedagógica,Coherencia en Planeaciones,Modelo Pedagógico
225489000450,IED MISAEL PASTRANA BORRERO,NIMAIMA,e5,Retos,Desconocimiento del PEI,Trabajo Reflexivo,Desarticulación SENA,Implementación del Modelo,Planeaciones 2025
225489000450,IED MISAEL PASTRANA BORRERO,NIMAIMA,e5,Sugerencias,Modelo Pedagógico,Estrategias de Enseñanza,Capacitación Docente,Comunicación de Objetivos,Retroalimentación
225489000450,IED MISAEL PASTRANA BORRERO,NIMAIMA,e6,Logros,Calidad de la Educación,Reflexión,Cambio Metodológico,Transformación Pedagógica,Presión por Calificaciones
225489000450,IED MISAEL PASTRANA BORRERO,NIMAIMA,e6,Retos,Integrar los contenidos al contexto,Modelo Magistral,Propuestas pedagógicas integradas,Reflexión sobre el rol del estudiante,Implementación de la metodología
225489000450,IED MISAEL PASTRANA BORRERO,NIMAIMA,e6,Sugerencias,Modelo Pedagógico,Diversidad de estudiantes,Modificaciones curriculares,Participación familiar,Análisis de realidad
125491000233,IE DEPARTAMENTAL,NOCAIMA,e5,Logros,Reflexión Directiva,Acompañamiento Docente,Cambio de Prácticas,Coherencia en Planeaciones,Modelo Pedagógico
125491000233,IE DEPARTAMENTAL,NOCAIMA,e5,Retos,Trabajo Reflexivo,Evaluación de Impacto,Modelo Pedagógico,Planeaciones 2025,Prácticas Evaluativas
125491000233,IE DEPARTAMENTAL,NOCAIMA,e5,Sugerencias,Participación Comunitaria,Capacitación Docente,Ajustes Documentales,Estrategias de Enseñanza,Condiciones Cognitivas
125491000241,IED NORMAL SUPERIOR,NOCAIMA,e5,Logros,Reflexión Directiva,Cambio de Prácticas,Acompañamiento Docente,Comunicación Asertiva,Entusiasmo Directivos
125491000241,IED NORMAL SUPERIOR,NOCAIMA,e5,Retos,Trabajo Reflexivo,Modelo Pedagógico,Implementación del Modelo,Prácticas Evaluativas,Planeación
125491000241,IED NORMAL SUPERIOR,NOCAIMA,e5,Sugerencias,Modelo Pedagógico,Estrategias de Enseñanza,Capacitación Docente,Reflexión Docente,Planeación y Evaluación
125513001069,IED TÉCNICO COMERCIAL ANA FRANCISCA LARA,PACHO,e1,Logros,Armonización Teórica,Uso de TIC,Desarrollo de Habilidades,Articulación de Instrumentos,Reflexión sobre Prácticas
125513001069,IED TÉCNICO COMERCIAL ANA FRANCISCA LARA,PACHO,e1,Retos,Reflexión Pedagógica,Competencias,Articulación TIC,Modelo Pedagógico,Planeación Microcurricular
125513001069,IED TÉCNICO COMERCIAL ANA FRANCISCA LARA,PACHO,e2,Logros,Modelo Pedagógico,Interacciones,Implementación,Evaluación,Coherencia Curricular
125513001069,IED TÉCNICO COMERCIAL ANA FRANCISCA LARA,PACHO,e2,Retos,Motivación,Modelo Pedagógico,Secuencia Didáctica,Planeación Educativa,Evaluación Educativa
125513001069,IED TÉCNICO COMERCIAL ANA FRANCISCA LARA,PACHO,e2,Sugerencias,Modelo Pedagógico,Diagnóstico,Aprendizaje Activo,Herramienta de Seguimiento,Jornada Única
125513001069,IED TÉCNICO COMERCIAL ANA FRANCISCA LARA,PACHO,e3,Logros,Reflexión Sistemática,Trabajo Colaborativo,Motivación Estudiantil,Ajustes de la Práctica,Fortalecimiento Docente
125513001069,IED TÉCNICO COMERCIAL ANA FRANCISCA LARA,PACHO,e3,Retos,Reflexión Crítica,Acompañamiento Docente,Formación Continua,Creación de Equipos,Reflexión Colaborativa
125513001069,IED TÉCNICO COMERCIAL ANA FRANCISCA LARA,PACHO,e3,Sugerencias,Planeación Unificada,Capacitación Docente,Reflexión Colaborativa,Mejora de Prácticas,Trabajo por Proyectos
125513001069,IED TÉCNICO COMERCIAL ANA FRANCISCA LARA,PACHO,e4,Logros,Evaluación formativa,Reflexión Docente,Aprendizaje significativo,Práctica Educativa,Modelo pedagógico constructivista
125513001069,IED TÉCNICO COMERCIAL ANA FRANCISCA LARA,PACHO,e4,Retos,Conciencia Emocional,Estrategias Pedagógicas,Gestión Emocional,Formación Docente,Relación cerebro-actividades
125513001069,IED TÉCNICO COMERCIAL ANA FRANCISCA LARA,PACHO,e4,Sugerencias,Educación Socioemocional,Núcleo Familiar,Relación Escuela-Familia,Contexto,Transformaciones
225513000776,IERD LIMONCITOS,PACHO,e1,Logros,Desarrollo de Habilidades,Reflexión sobre Prácticas,Mejora Continua,Inclusión Educativa,Flexibilidad de Aprendizaje
225513000776,IERD LIMONCITOS,PACHO,e1,Retos,Gestión Pedagógica,Modelo Pedagógico,Seguimiento de Procesos,Estrategias de Enseñanza,Inclusión Educativa
125513000950,IED PÍO XII,PACHO,e1,Logros,Competencias TIC,Uso de TIC,Desarrollo de Habilidades,Evaluación,Reflexión sobre Prácticas
125513000950,IED PÍO XII,PACHO,e1,Retos,Reflexión Pedagógica,Competencias,Integración Curricular,Diseño de Estrategias,Planeación Microcurricular
125513000950,IED PÍO XII,PACHO,e2,Logros,Evaluación,Instrumentos de Evaluación,Articulación de Contenidos,Reflexión Pedagógica,Implementación
125513000950,IED PÍO XII,PACHO,e2,Retos,Modelo Pedagógico,Evaluación Educativa,Apoyo Docente,Estrategias de Éxito,Implementación de Recursos
125513000950,IED PÍO XII,PACHO,e2,Sugerencias,Proyectos Transversales,Actividades Significativas,Herramienta Diagnóstica,Jornada Única,Mejora Continua
125513000950,IED PÍO XII,PACHO,e3,Logros,Fortalecimiento Docente,Diálogo Reflexivo,Investigación Pedagógica,Trabajo Colaborativo,Autoevaluación
125513000950,IED PÍO XII,PACHO,e3,Retos,Acompañamiento Docente,Evaluación,Comunicación,Resistencia Docente,Comunidad Escolar
125513000950,IED PÍO XII,PACHO,e3,Sugerencias,Sugerencias de Cambio,Reflexión Colaborativa,Políticas Educativas,Unificación de Criterios,Procesos Educativos
125513000950,IED PÍO XII,PACHO,e4,Logros,Neurociencias,Educación Socioemocional,Compromiso Docente,Creatividad,Innovación
125513000950,IED PÍO XII,PACHO,e4,Retos,Apropiación temática,Gestión Emocional,Implementación en el aula,Motivación Estudiantil,Actualización Científica
125513000950,IED PÍO XII,PACHO,e4,Sugerencias,Exigencia Académica,Diagnóstico Emocional,Autoregulación Emocional,Espacios Formativos,Seguimiento
125513000950,IED PÍO XII,PACHO,e6,Logros,Modelo Pedagógico,Autonomía Estudiantil,Guías de Aprendizaje,Resultados Positivos,Consolidación del Modelo
125513000950,IED PÍO XII,PACHO,e6,Retos,Mejoramiento Institucional,Evaluación Calificativa,Participación Familiar,Motivación,Innovación permanente
125513000950,IED PÍO XII,PACHO,e6,Sugerencias,Participación familiar,Acompañamiento docente,Mejora Continua,Estrategias de formación activa,Evaluación formativa
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e1,Logros,Uso de TIC,Capacitación Docente,Flexibilidad de Aprendizaje,Desarrollo de Habilidades,Dinámica de Cambio
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e1,Retos,Integración TIC,Recursos Tecnológicos,Competencias,Coherencia Educativa,Reflexión Pedagógica
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e2,Logros,Planeación Curricular,Reflexión Pedagógica,Interacciones,Implementación,Evaluación
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e2,Retos,Reflexión sobre Práctica,Acompañamiento Docente,Evaluación Educativa,Modelo Pedagógico,Alineación Curricular
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e2,Sugerencias,Interdisciplinariedad,Ejes temáticos,Diagnóstico,Herramienta de Seguimiento,Evaluación
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e3,Logros,Reflexión Pedagógica,Diseño de Clases,Planeación y Evaluación,Mejora de Prácticas,Trabajo Colaborativo
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e3,Retos,Reflexión Crítica,Acompañamiento Docente,Planeación,Evaluación,Proyectos Colaborativos
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e3,Sugerencias,Reflexión Colaborativa,Capacitación Docente,Mejora de Prácticas,Planeación Unificada,Documentación Pedagógica
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e4,Logros,Reflexión Docente,Emociones,Educación Socioemocional,Práctica Educativa,Implementación de Ley
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e4,Retos,Integración Neurociencia,Conciencia Emocional,Gestión Emocional,Formación Docente,Implementación en el aula
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e4,Sugerencias,Inteligencia Emocional,Acompañamiento Docente,Neurociencias,Espacios Formativos,Resolución de Conflictos
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e6,Logros,Organización calendarizada,Modelo Pedagógico,Cambio de planta docente,Evaluación,Planeación
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e6,Retos,Mejoramiento Institucional,Planeaciones Coherentes,Acompañamiento Experiencial,Participación Familiar,Autonomía Estudiantil
225513001225,IED SANTA INÉS DE PASUNCHA,PACHO,e6,Sugerencias,Formación docente,Estrategias pedagógicas,Cultura escolar,Planeación conjunta,Innovación pedagógica
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e1,Logros,Desarrollo de Instrumentos,Evaluación,Reflexión sobre Prácticas,Articulación de Instrumentos,Planeación
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e1,Retos,Evaluación,Modelo Pedagógico,Gestión Pedagógica,Diseño de Estrategias,Planeación Microcurricular
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e2,Logros,Planeación Curricular,Instrumentos de Evaluación,Evaluación,Reflexión Pedagógica,Implementación
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e2,Retos,Evaluación Educativa,Apoyo Docente,Reflexión sobre Práctica,Planeación Educativa,Espacios Pedagógicos
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e2,Sugerencias,Proyectos Transversales,Desarrollo Corporal,Herramienta Diagnóstica,Jornada Única,Satisfacción
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e3,Logros,Fortalecimiento Docente,Reflexión Pedagógica,Retroalimentación,Investigación Pedagógica,Trabajo Colaborativo
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e3,Retos,Evaluación,Reflexión Colaborativa,Práctica Reflexiva,Acompañamiento Docente,Formación Continua
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e3,Sugerencias,Reflexión Colaborativa,Participación Activa,Compromiso,Comunidad,Educación
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e4,Logros,Neurociencias,Emociones,Neuroeducación,Estrategias de Abordaje,Curiosidad
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e4,Retos,Implementación en el aula,Empatía cognitiva,Gestión Emocional,Apoyo familiar,Proyectos emocionales
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e4,Sugerencias,Inteligencia Emocional,Neurociencias,Acompañamiento Docente,Formación Continua,Emociones
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e6,Logros,Modelo Pedagógico,Reflexión,Habilidades y Competencias,Contexto Agropecuario,Deporte
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e6,Retos,Mejoramiento Institucional,Enfoque Humanista,Contexto rural,Propuestas pedagógicas integradas,Desarrollo agropecuario
225513000032,IED INSTITUTO TÉCNICO AGRÍCOLA,PACHO,e6,Sugerencias,Análisis de realidad,Mejora Continua,Acompañamiento docente,Estrategias activas,Trabajo interdisciplinario
125518000656,IERD NACIONALIZADO DE TUDELA,PAIME,e5,Logros,Reflexión Directiva,Cambio de Prácticas,Implementación Pedagógica,Coherencia en Planeaciones,Modelo Pedagógico
125518000656,IERD NACIONALIZADO DE TUDELA,PAIME,e5,Retos,Desconocimiento del PEI,Desarticulación SENA,Trabajo Reflexivo,Ajustes Documentales,Estrategias Activas
125518000656,IERD NACIONALIZADO DE TUDELA,PAIME,e5,Sugerencias,Modelo Pedagógico,Estrategias de Enseñanza,Capacitación Docente,Comunicación de Objetivos,Aprendizaje Significativo
125518000656,IERD NACIONALIZADO DE TUDELA,PAIME,e6,Logros,Modelo Pedagógico,Reflexión,Cambio Metodológico,Estándares Académicos,Actividades Activas
125518000656,IERD NACIONALIZADO DE TUDELA,PAIME,e6,Retos,Modelo Magistral,Participación Familiar,Deserción estudiantil,Trabajo Colaborativo,Contexto rural
125518000656,IERD NACIONALIZADO DE TUDELA,PAIME,e6,Sugerencias,Articulación pedagógica,Estrategias metodológicas,Formación docente continua,Participación estudiantil,Mejora continua
125518000478,IED NACIONALIZADO DE PAIME,PAIME,e6,Logros,Modelo Pedagógico,Cambio Metodológico,Desconexiones,Reflexión,Participación institucional
125518000478,IED NACIONALIZADO DE PAIME,PAIME,e6,Retos,Modelo Magistral,Propuestas pedagógicas integradas,Transversalidad Curricular,Acompañamiento Experiencial,Lineamientos Institucionales
125518000478,IED NACIONALIZADO DE PAIME,PAIME,e6,Sugerencias,Análisis y Reflexión,Acompañamiento docente,Formación contextualizada,Estrategias de formación activa,Trabajo colaborativo docente
125524000013,IED FRANCISCO JOSE DE CALDAS,PANDI,e5,Logros,Modelo Pedagógico,Cambio de Prácticas,Estrategias Activas,Pensamiento Autónomo,Pedagogía Crítica
125524000013,IED FRANCISCO JOSE DE CALDAS,PANDI,e5,Retos,Modelo Pedagógico,Implementación del Modelo,Trabajo Reflexivo,Desconocimiento del PEI,Desarrollo Teórico
125524000013,IED FRANCISCO JOSE DE CALDAS,PANDI,e5,Sugerencias,Modelo Pedagógico,Estrategias de Enseñanza,Aprendizaje Significativo,Programación de Actividades,Producción Crítica
125524000013,IED FRANCISCO JOSE DE CALDAS,PANDI,e6,Logros,Modelo Pedagógico,Evaluación,Cambio Metodológico,Calidad de la Educación,Gestión del Tiempo
125524000013,IED FRANCISCO JOSE DE CALDAS,PANDI,e6,Retos,Mejoramiento Institucional,Planeaciones pertinentes,Acompañamiento Experiencial,Participación Familiar,Conectividad
125524000013,IED FRANCISCO JOSE DE CALDAS,PANDI,e6,Sugerencias,Retroalimentación,Planeaciones de Clase,Proyecto de lectura,Acompañamiento docente,Trabajo colaborativo docente
225530000267,IED SANTA CECILIA,PARATEBUENO,e5,Logros,Acompañamiento Docente,Modelo Pedagógico,Comunicación Asertiva,Evaluación,Revisión del Enfoque
225530000267,IED SANTA CECILIA,PARATEBUENO,e5,Retos,Revisión de procesos de nivelación,Autoevaluación,Modelo Pedagógico,Revisión de mallas curriculares,Proyectos transversales
225530000267,IED SANTA CECILIA,PARATEBUENO,e5,Sugerencias,Revisión Manual de Convivencia,Mallas Curriculares,Capacitación Docente,,
225530000267,IED SANTA CECILIA,PARATEBUENO,e6,Logros,Espacios de Discusión,Reflexión,Cambio Metodológico,Modelo Pedagógico,Apropiación Metodológica
225530000267,IED SANTA CECILIA,PARATEBUENO,e6,Retos,Tecnología educativa,Participación Familiar,Contexto rural,Mejoramiento Institucional,Transversalidad Curricular
225530000267,IED SANTA CECILIA,PARATEBUENO,e6,Sugerencias,Talleres prácticos,Asesorías pedagógicas,Documentación de experiencias,Seguimiento de compromisos,Trabajo colaborativo docente
225530000020,IED AGRICOLA PARATEBUENO,PARATEBUENO,e5,Logros,Ajuste Documental,PEI,Modelo Pedagógico,Acompañamiento Docente,Proyecto de Vida
225530000020,IED AGRICOLA PARATEBUENO,PARATEBUENO,e5,Retos,Implementación del Modelo,Estrategias Activas,Ajustes Documentales,Desconexión Proyectos Transversales,Condiciones Ambientales
225530000020,IED AGRICOLA PARATEBUENO,PARATEBUENO,e5,Sugerencias,Modelo Pedagógico,Capacitación Docente,Ajustes Documentales,Comunicación de Objetivos,Programación de Actividades
225535000010,IERD ADOLFO LEON GOMEZ,PASCA,e5,Logros,PEI,Modelo Pedagógico,Proyecto de Seguimiento,Estrategias Activas,Motivación para el Aprendizaje
225535000010,IERD ADOLFO LEON GOMEZ,PASCA,e5,Retos,Trabajo Reflexivo,Implementación del Modelo,Estrategias Activas,Desconexión Proyectos Transversales,Desarticulación SENA
225535000010,IERD ADOLFO LEON GOMEZ,PASCA,e5,Sugerencias,Ajustes Documentales,Diagnóstico de necesidades,Capacitación Docente,Integración Comunitaria,Aprendizaje Significativo
225535000010,IERD ADOLFO LEON GOMEZ,PASCA,e6,Logros,Acompañamiento Pedagógico,Cambio Metodológico,Formación Continua,Prácticas de Enseñanza,Actividades Activas
225535000010,IERD ADOLFO LEON GOMEZ,PASCA,e6,Retos,Articulación entre áreas,Modelo Magistral,Participación Familiar,Motivación,Deserción estudiantil
225535000010,IERD ADOLFO LEON GOMEZ,PASCA,e6,Sugerencias,Cultura pedagógica,Trabajo colaborativo,Evaluación formativa,Metas realistas,Estrategias activas
125572000033,IED POLICARPA SALAVARRIETA,PUERTO SALGAR,e5,Logros,Revisión en equipo,Modelo Pedagógico,Implementación Pedagógica,Fortalecimiento de competencias socioemocionales,Aprendizaje cooperativo
125572000033,IED POLICARPA SALAVARRIETA,PUERTO SALGAR,e5,Retos,Resignificación del PEI,Evaluación de Impacto,Implementación del Modelo,Aprendizaje Significativo,Estrategias Activas
125572000033,IED POLICARPA SALAVARRIETA,PUERTO SALGAR,e5,Sugerencias,Modelo Pedagógico,Participación Comunitaria,Capacitación Docente,Estrategias de Enseñanza,Metas de Gestión
125572000033,IED POLICARPA SALAVARRIETA,PUERTO SALGAR,e6,Logros,Espacios de Discusión,Modelo Pedagógico,Habilidades Socioemocionales,Cambio Metodológico,Prácticas de Enseñanza
125572000033,IED POLICARPA SALAVARRIETA,PUERTO SALGAR,e6,Retos,Participación Familiar,Propuestas pedagógicas integradas,Seguimiento Docente,Tecnología educativa,Acompañamiento Experiencial
125572000033,IED POLICARPA SALAVARRIETA,PUERTO SALGAR,e6,Sugerencias,Acompañamiento docente,Evaluación formativa,Estrategias activas,Trabajo colaborativo docente,Análisis y Reflexión
225572000470,IED PUERTO LIBRE,PUERTO SALGAR,e5,Logros,Reflexión Directiva,Modelo Pedagógico,Acompañamiento Docente,Evaluación y Resultados,Flexibilidad y Adaptabilidad
225572000470,IED PUERTO LIBRE,PUERTO SALGAR,e5,Retos,Desconocimiento del PEI,Desarticulación SENA,Trabajo Reflexivo,Capacitación Docente,Implementación del Modelo
225572000470,IED PUERTO LIBRE,PUERTO SALGAR,e5,Sugerencias,Participación Comunitaria,Revisión Manual de Convivencia,Modelo Pedagógico,Estrategias de Enseñanza,Ajustes Documentales
225572000470,IED PUERTO LIBRE,PUERTO SALGAR,e6,Logros,Interdisciplinariedad,Reflexión,Prácticas de Enseñanza,Evaluación,Diseño Curricular
225572000470,IED PUERTO LIBRE,PUERTO SALGAR,e6,Retos,Mejoramiento Institucional,Evaluación Calificativa,Acompañamiento Experiencial,Propuestas pedagógicas integradas,Contexto rural
225572000470,IED PUERTO LIBRE,PUERTO SALGAR,e6,Sugerencias,Acompañamiento docente,Formación contextualizada,Análisis y Reflexión,Estrategias activas,Trabajo colaborativo docente
125572000114,IED MIXTO ANTONIO RICAURTE,PUERTO SALGAR,e5,Logros,Reconocimiento de horizonte institucional,Estrategias Activas,Implementación Pedagógica,Proyectos comunitarios,Comunicación Asertiva
125572000114,IED MIXTO ANTONIO RICAURTE,PUERTO SALGAR,e5,Retos,Marco Conceptual,Capacitación Docente,Trabajo Reflexivo,Evaluación de Impacto,Estrategias Activas
125572000114,IED MIXTO ANTONIO RICAURTE,PUERTO SALGAR,e5,Sugerencias,Capacitación Docente,Estrategias de Enseñanza,Modelo Pedagógico,Programación de Actividades,Ajustes Documentales
125572000238,IED  MIXTO,PUERTO SALGAR,e5,Logros,Claridad en principios,Ajuste Documental,Trabajo en equipo,Estrategias Activas,Cambio de Prácticas
125572000238,IED  MIXTO,PUERTO SALGAR,e5,Retos,Resignificación del PEI,Implementación del Modelo,Resistencia al cambio,Estrategias Activas,
125572000238,IED  MIXTO,PUERTO SALGAR,e5,Sugerencias,Espacios reflexivos,Compartir experiencias pedagógicas,Seguimiento,Monitoreo,Modelo Pedagógico
125580000298,IED INTEGRADO,PULÍ,e5,Logros,Coherencia en Planeaciones,Implementación Pedagógica,Capacitación continua,Integración de nuevas tecnologías,Articulación entre niveles educativos
125580000298,IED INTEGRADO,PULÍ,e5,Retos,Coordinación entre docentes,Desconexión Proyectos Transversales,Adaptación al modelo pedagógico,Limitaciones de tiempo y recursos,Incorporación de docentes nuevos
125580000298,IED INTEGRADO,PULÍ,e5,Sugerencias,Capacitación Docente,Modelo Pedagógico,Comunicación de Objetivos,Estrategias de Enseñanza,Integración Comunitaria
125580000298,IED INTEGRADO,PULÍ,e6,Logros,Estructura Organizativa,Modelo Pedagógico,Estándares Académicos,Reflexión,Contexto Rural
125580000298,IED INTEGRADO,PULÍ,e6,Retos,Análisis colectivos,Planeaciones pertinentes,Modelo Magistral,Propuestas pedagógicas integradas,Evaluación Calificativa
125580000298,IED INTEGRADO,PULÍ,e6,Sugerencias,Acompañamiento docente,Análisis y Reflexión,Planeaciones de Clase,Trabajo colaborativo docente,Educación contextualizada
225592000221,IED LA MAGDALENA,QUEBRADANEGRA,e5,Logros,Acompañamiento Docente,Entusiasmo Directivos,Reflexión Directiva,Trabajo en equipo,Implementación Pedagógica
225592000221,IED LA MAGDALENA,QUEBRADANEGRA,e5,Retos,Trabajo Reflexivo,Estrategias Activas,Fortalezas,Oportunidades de Mejora,Eficacia
225592000221,IED LA MAGDALENA,QUEBRADANEGRA,e5,Sugerencias,Modelo Pedagógico,Capacitación Docente,Diagnóstico de necesidades,Pertinencia del programa,
225592000221,IED LA MAGDALENA,QUEBRADANEGRA,e6,Logros,Modelo Pedagógico,Prácticas de Enseñanza,Habilidades Socioemocionales,Cambio Metodológico,Participación institucional
225592000221,IED LA MAGDALENA,QUEBRADANEGRA,e6,Retos,Acompañamiento Experiencial,Participación Familiar,Propuestas pedagógicas integradas,Seguimiento Docente,Lineamientos Institucionales
225592000221,IED LA MAGDALENA,QUEBRADANEGRA,e6,Sugerencias,Acompañamiento docente,Análisis y Reflexión,Participación familiar,Mejora Continua,Trabajo colaborativo docente
325592000136,IED ALFREDO VÁSQUEZ COBO,QUEBRADANEGRA,e5,Logros,Modelo Pedagógico,Coherencia en Planeaciones,Implementación Pedagógica,Estándares Básicos de Competencias,Evaluación de Competencias
325592000136,IED ALFREDO VÁSQUEZ COBO,QUEBRADANEGRA,e5,Retos,Estrategias Activas,Trabajo Reflexivo,Planeaciones 2025,Prácticas Evaluativas,Evaluación de Impacto
325592000136,IED ALFREDO VÁSQUEZ COBO,QUEBRADANEGRA,e5,Sugerencias,Modelo Pedagógico,Estrategias de Enseñanza,Ajustes Documentales,Comunicación de Objetivos,Autoevaluación Institucional
325592000136,IED ALFREDO VÁSQUEZ COBO,QUEBRADANEGRA,e6,Logros,Modelo Pedagógico,Reflexión,Habilidades Socioemocionales,Desconexiones,Estándares Académicos
325592000136,IED ALFREDO VÁSQUEZ COBO,QUEBRADANEGRA,e6,Retos,Participación Familiar,Deserción estudiantil,Planeaciones pertinentes,Seguimiento Docente,Acompañamiento Experiencial
325592000136,IED ALFREDO VÁSQUEZ COBO,QUEBRADANEGRA,e6,Sugerencias,Análisis y Reflexión,Estrategias activas,Evaluación formativa,Planeaciones de Clase,Acompañamiento docente
125594000584,IED ESCUELA NORMAL SUPERIOR SANTA TERESITA,QUETAME,e5,Logros,Modelo Pedagógico,Implementación Pedagógica,Estrategias Activas,Acompañamiento Docente,Ajuste Documental
125594000584,IED ESCUELA NORMAL SUPERIOR SANTA TERESITA,QUETAME,e5,Retos,Ajustes Documentales,Currículo Agrícola,Evaluación de Impacto,Implementación del Modelo,Modelo Pedagógico
125594000584,IED ESCUELA NORMAL SUPERIOR SANTA TERESITA,QUETAME,e5,Sugerencias,Modelo Pedagógico,Ajustes Documentales,Diagnóstico de necesidades,Capacitación Docente,Programación de Actividades
125594000584,IED ESCUELA NORMAL SUPERIOR SANTA TERESITA,QUETAME,e6,Logros,Modelo Pedagógico,Evaluación,Cambio Metodológico,Formación Continua,Gestión del Tiempo
